"Top Content"
"0_9tjx191r","0003_web_views_on_android__","96","454.870","4.7382292","113","0.8496","0.57552083"
"0_45dujh88","0103","95","332.967","3.5049158","104","0.9135","0.42105263"
"0_chhryzml","0201","95","264.481","2.7840105","101","0.9406","0.73947368"
"0_jixgspgk","0204","95","436.879","4.5987263","105","0.9048","0.82368421"
"0_t3d7e987","0105","95","625.152","6.5805474","103","0.9223","0.59736842"
"0_aqkss5k6","0102","95","199.214","2.0969895","97","0.9794","0.77368421"
"0_b3tnm1a6","video1_2","95","285.045","3.0004737","99","0.9596","0.53421053"
"0_eu6tkepx","0302","95","886.097","9.3273368","99","0.9596","0.69210526"
"0_wic5b1xu","005_java_basics_part_03_organising_code_in_packages","95","212.298","2.2347158","103","0.9223","0.72105263"
"0_vr4s3417","0105","95","348.193","3.6651895","109","0.8716","0.64210526"
"0_j4c6eamf","0004_interaction_methods_and_response_codes","94","1399.161","14.8846915","105","0.8952","0.39361702"
"0_ra6mr9i6","0703","94","459.813","4.8916277","95","0.9895","0.82446809"
"0_snfp4ji9","01a_web_apps_vs__native_apps","94","140.570","1.4954255","112","0.8393","0.64095745"
"0_v8oa5y3r","Intro: Greetings from Deke","94","133.698","1.4223191","838","0.1122","0.53191489"
"0_x3qvy8w0","00_introduction___revised","94","339.273","3.6092872","375","0.2507","0.49468085"
"0_1p3njeed","0303","94","429.510","4.5692553","96","0.9792","0.70478723"
"0_80eycjbl","0212","94","139.035","1.4790957","97","0.9691","0.79787234"
"0_2n4ndfuh","0104","94","242.366","2.5783617","101","0.9307","0.67553191"
"0_kmzhj4xv","Installing Sample Databases And Working Files","94","281.608","2.9958298","97","0.9691","0.70212766"
"0_yropln48","Architecture Anti-Patterns Part 2","94","1532.708","16.3054043","93","1.0108","0.60106383"
"0_zrx65r6o","Configuring PHP And MySQL","94","611.144","6.5015319","108","0.8704","0.54255319"
"0_ta9jgv57","004_designing_a_coherent_system_ux","93","1164.979","12.5266559","202","0.4604","0.29032258"
"0_ed2cz1in","0211","93","245.751","2.6424839","93","1.0000","0.88440860"
"0_3g6e79if","Core Location Framework","93","20.487","0.2202903","93","1.0000","0.00806452"
"0_861j9wmk","08_a_complete_docker_workflow___part_1___revised","93","904.650","9.7274194","94","0.9894","0.59677419"
"0_dvh1xhha","0201","93","296.008","3.1828817","104","0.8942","0.66666667"
"0_k9baeoc3","02_design___performance","92","524.378","5.6997609","109","0.8440","0.45652174"
"0_91ql29j7","Setting Up Git and Configuring Git","92","723.885","7.8683152","356","0.2584","0.45108696"
"0_4c5tibcp","0103_go__wait_groups","92","510.697","5.5510543","110","0.8364","0.61684783"
"0_aqx0maqq","03_initiate","92","1022.957","11.1190978","101","0.9109","0.48913043"
"0_pfccod14","17_concurrency_the_select_keyword","92","578.956","6.2930000","96","0.9583","0.70923913"
"0_0m8ghdlq","0104","91","272.177","2.9909560","100","0.9100","0.84065934"
"0_ljwlqamt","04_variables_variables_overview___rev","91","403.658","4.4358022","94","0.9681","0.75824176"
"0_clia2pes","0202","91","330.569","3.6326264","95","0.9579","0.59065934"
"0_p9gswq3k","video1_4","91","315.370","3.4656044","93","0.9785","0.71978022"
"0_akzes9jc","02_data_collection","91","840.621","9.2375934","107","0.8505","0.37912088"
"0_3rhco258","007_java_programming_part_02_introducing_static_typing","90","641.918","7.1324222","94","0.9574","0.52222222"
"0_giwp18xn","0401","90","84.455","0.9383889","91","0.9890","0.58333333"
"0_hakdijtt","Course Closing","90","156.987","1.7443000","91","0.9890","0.90555556"
"0_4b7455ig","0402","90","482.855","5.3650556","92","0.9783","0.80277778"
"0_7lkyx562","0406","90","545.140","6.0571111","96","0.9375","0.74166667"
"0_m3hj0xz7","06_using_kafka_from_python","90","446.810","4.9645556","91","0.9890","0.59166667"
"0_5thnj3h4","05_consistent_hashing___revised","89","948.203","10.6539663","93","0.9570","0.55617978"
"0_tfheqd7s","keynote_003","89","624.554","7.0174607","105","0.8476","0.60112360"
"0_s6z89yhn","0301","89","140.005","1.5730899","89","1.0000","0.75280899"
"0_fnrw12qo","06_filter_observations___rev","89","555.260","6.2388764","91","0.9780","0.62078652"
"0_uotc0ve6","0104_quartz","89","691.820","7.7732584","99","0.8990","0.28932584"
"0_ce5v0oks","0203","89","169.737","1.9071573","90","0.9889","0.90449438"
"0_apese8sn","10_control_structures_the_for_loop_v02","89","333.394","3.7460000","89","1.0000","0.79213483"
"0_x3w17ic7","jk_04","89","285.301","3.2056292","99","0.8990","0.57584270"
"0_n9kcxh02","02_dana_quinn","88","468.913","5.3285568","112","0.7857","0.48863636"
"0_x2p6ftus","0403","88","440.525","5.0059659","90","0.9778","0.74715909"
"0_qeev2l1l","0206","88","303.720","3.4513636","90","0.9778","0.75852273"
"0_esp92elk","0302","88","347.087","3.9441705","91","0.9670","0.78977273"
"0_0elci0g3","Exploring Responsive Web Design (RWD)","88","120.866","1.3734773","211","0.4171","0.69602273"
"0_486qxvwp","Module 0701: Animations","88","76.207","0.8659886","106","0.8302","0.84943182"
"0_oan0eadx","04_mobile_web_strategies__revised_1_0_","88","439.900","4.9988636","91","0.9670","0.64488636"
"0_o1snrccy","07","88","420.640","4.7800000","96","0.9167","0.81250000"
"0_wlvjqg6j","SVG","87","1198.019","13.7703333","87","1.0000","0.63793103"
"0_rihqqus8","0904","87","499.586","5.7423678","89","0.9775","0.79022989"
"0_761368sd","04_sharding___revised","87","545.883","6.2745172","91","0.9560","0.70689655"
"0_jkd2mdoy","0213","87","317.703","3.6517586","90","0.9667","0.90804598"
"0_7wbshn8c","Video Lesson 1: Browsing in the Bridge","87","742.400","8.5333333","93","0.9355","0.41379310"
"0_58mdnta6","0107","87","234.227","2.6922644","97","0.8969","0.81034483"
"0_ek9me92s","0310","87","235.692","2.7091034","87","1.0000","0.66091954"
"0_m2wki81f","0202","87","320.910","3.6886207","104","0.8365","0.56896552"
"0_c5s8mbk5","04_8_visualizing_data___saving_graphs","87","446.592","5.1332414","88","0.9886","0.80172414"
"0_yvu9p5k5","Binding Data and Creating Elements From Data","86","1425.576","16.5764651","86","1.0000","0.56104651"
"0_ggt11hn8","0802","86","428.764","4.9856279","88","0.9773","0.87209302"
"0_j7ocdc1o","0201","86","191.634","2.2283023","147","0.5850","0.37790698"
"0_svdvuyfo","0210","86","357.112","4.1524651","89","0.9663","0.79941860"
"0_9fpuctui","05_astrid_atkinson","86","690.900","8.0337209","119","0.7227","0.42732558"
"0_q8xs2qxe","Introductory Material","86","6.667","0.0775233","149","0.5772","0.01162791"
"0_9um3z07k","0204","86","316.355","3.6785465","91","0.9451","0.81976744"
"0_iirdmw1v","00_course_introduction","86","214.332","2.4922326","189","0.4550","0.43313953"
"0_zfbeqb6e","Understanding The OSI Model - Part 1","86","361.283","4.2009651","96","0.8958","0.72674419"
"0_7jw3azjw","0103","86","751.095","8.7336628","96","0.8958","0.56104651"
"0_01x0gjqs","01_why_bio_is_the_new_digital_joi_ito","86","446.342","5.1900233","627","0.1372","0.42151163"
"0_dzzovb0c","05_2_adjusting_graphs___titles_and_coordinate_systems","86","686.369","7.9810349","86","1.0000","0.68895349"
"0_rb8np5w9","1001","85","527.517","6.2060824","87","0.9770","0.80588235"
"0_58qr602n","06_3_tidy_data___dcast","85","486.039","5.7181059","86","0.9884","0.65294118"
"0_eaw3nlzq","0101","85","127.232","1.4968471","497","0.1710","0.66176471"
"0_klu8kxsy","0103","85","98.982","1.1644941","93","0.9140","0.75000000"
"0_uairgf3i","0202","85","122.541","1.4416588","88","0.9659","0.66764706"
"0_y14ltt97","Basic Database Concepts Part 1","85","804.329","9.4626941","95","0.8947","0.48529412"
"0_xw4x8jl2","0705","84","250.685","2.9843452","87","0.9655","0.92261905"
"0_sj6iqnzy","0215","84","228.387","2.7188929","88","0.9545","0.86011905"
"0_17r6oep5","0105","84","94.612","1.1263333","85","0.9882","0.93452381"
"0_mlkwablm","Module 0702: AngularJS Animations","84","110.021","1.3097738","84","1.0000","0.82738095"
"0_8yi4yo1s","0203","84","412.858","4.9149762","94","0.8936","0.65773810"
"0_ye2524bp","0103","84","127.852","1.5220476","85","0.9882","0.78571429"
"0_z2no45p8","0209","84","247.695","2.9487500","95","0.8842","0.61011905"
"0_dexehvxq","0301","84","356.046","4.2386429","97","0.8660","0.53273810"
"0_ucmy7wsu","0202","83","245.514","2.9580000","88","0.9432","0.72891566"
"0_ia2tpdas","Setting the Scene Part 2","83","962.658","11.5982892","94","0.8830","0.31325301"
"0_p1k0v1oh","0201","83","340.085","4.0974096","86","0.9651","0.70783133"
"0_24g1fb15","07_2_transforming_data___filter_and_select","83","335.287","4.0396024","86","0.9651","0.70180723"
"0_04dq47zr","k07_sarah_novotny_blaze","83","727.236","8.7618795","107","0.7757","0.59638554"
"0_qljiw2bz","k04_lois_kelly_blaze","83","465.320","5.6062651","92","0.9022","0.36144578"
"0_1kjzbsxw","0404","83","213.298","2.5698554","85","0.9765","0.81325301"
"0_63kaxn1a","0102","83","184.444","2.2222169","88","0.9432","0.57228916"
"0_ockgn05o","Overview Week: What is Android?","83","508.296","6.1240482","157","0.5287","0.30722892"
"0_hhvt4uby","blaze_k07_martin_fowler","83","694.216","8.3640482","106","0.7830","0.56024096"
"0_x9tk7yj8","08_3_modeling_basics___model_inference","82","806.762","9.8385610","85","0.9647","0.63109756"
"0_6klodkob","03_python_vs_coffeescript","82","347.658","4.2397317","86","0.9535","0.64024390"
"0_seott88j","1_3_into_to_swift_println_hex_binary_octal_and_boolean_values","82","222.321","2.7112317","93","0.8817","0.61280488"
"0_ijruivec","Obtaining Ubuntu Linux","82","158.400","1.9317073","88","0.9318","0.65243902"
"0_zx08v4c6","Using Select To View Data","82","229.972","2.8045366","87","0.9425","0.63414634"
"0_jnmdbop4","07_4_transforming_data___joining_data_sets","82","641.192","7.8194146","85","0.9647","0.71646341"
"0_uw3ytt51","01_intro","82","278.090","3.3913415","137","0.5985","0.45731707"
"0_odo0psu0","0208","82","236.395","2.8828659","86","0.9535","0.85365854"
"0_z8ce20b0","0205","82","281.084","3.4278537","85","0.9647","0.80487805"
"0_04k5zypp","0103","82","149.790","1.8267073","84","0.9762","0.67682927"
"0_oy2xysh9","Introduction","82","166.175","2.0265244","458","0.1790","0.52743902"
"0_acz2g3q8","0203","81","138.288","1.7072593","83","0.9759","0.73765432"
"0_mse0ldyz","video1_1","81","212.259","2.6204815","219","0.3699","0.66975309"
"0_9670onk3","0214","81","163.490","2.0183951","85","0.9529","0.94753086"
"0_mxh1cbm9","0301","81","313.860","3.8748148","84","0.9643","0.83641975"
"0_8nfjsgyj","0305","81","213.795","2.6394444","86","0.9419","0.63271605"
"0_yo10t0q3","13_built_in_types_maps_v02","81","540.865","6.6773457","80","1.0125","0.70370370"
"0_kluh23nv","Where Can I Use SQL?","81","351.132","4.3349630","86","0.9419","0.76234568"
"0_3r6mrxf9","Pull Options","81","1237.544","15.2783210","83","0.9759","0.49074074"
"0_69vrvc8w","0704","80","287.216","3.5902000","81","0.9877","0.92500000"
"0_sczksmka","0803","80","236.374","2.9546750","82","0.9756","0.95625000"
"0_huhtofhq","Basic Erlang","80","686.696","8.5837000","151","0.5298","0.34062500"
"0_tnb18o9x","0102","80","61.039","0.7629875","83","0.9639","0.82187500"
"0_e2tfvfx9","0202","80","306.502","3.8312750","81","0.9877","0.66250000"
"0_u7uh8a9v","What You Will Learn","80","105.397","1.3174625","84","0.9524","0.71875000"
"0_bo05kp09","0101","80","68.000","0.8500000","149","0.5369","0.85000000"
"0_51o5b1ni","02_activities_and_intents","80","328.288","4.1036000","142","0.5634","0.30625000"
"0_m3fm77xz","video2_1","80","324.449","4.0556125","97","0.8247","0.55937500"
"0_4yv8v7aj","0101","80","100.715","1.2589375","225","0.3556","0.71250000"
"0_nkcwkt91","0201","80","164.300","2.0537500","141","0.5674","0.66250000"
"0_e4et8zhq","05_variables__working_with_string_expressions___rev","80","266.256","3.3282000","82","0.9756","0.80625000"
"0_1c26xrh6","Beginning with the End in Mind","80","181.279","2.2659875","241","0.3320","0.43437500"
"0_7m2f75fo","video1_1","80","156.600","1.9575000","146","0.5479","0.67500000"
"0_hhppp1lj","0201","80","159.928","1.9991000","89","0.8989","0.63125000"
"0_a0iyl5d8","Introduction","79","128.040","1.6207595","321","0.2461","0.65822785"
"0_eju20l4a","03_our_second_topology","79","523.508","6.6266835","102","0.7745","0.54430380"
"0_q4sagr4r","03_basic_crud_implementation___revised","79","648.839","8.2131519","79","1.0000","0.56012658"
"0_z269xr8z","07_3_transforming_data___arrange__mutate__and_summarize","79","452.767","5.7312278","80","0.9875","0.72151899"
"0_dso3582c","0216","79","249.940","3.1637975","82","0.9634","0.85126582"
"0_5nonpwa9","02_mkui","79","381.626","4.8307089","141","0.5603","0.51265823"
"0_kj3g118d","0407","79","263.846","3.3398228","83","0.9518","0.71835443"
"0_pm1ft81u","0104","79","158.964","2.0122025","82","0.9634","0.84177215"
"0_qlcqttvm","19_concurrency_multiple_readers_multiple_writers","79","836.883","10.5934557","81","0.9753","0.61708861"
"0_il4racd5","video1_5","79","326.457","4.1323671","83","0.9518","0.74683544"
"0_a95trydd","Overview Of Windows Server And Its Evolution","79","205.950","2.6069620","219","0.3607","0.47784810"
"0_1el1hy5o","05_3_adjusting_graphs___scales_and_color_schemes","79","637.398","8.0683291","79","1.0000","0.66455696"
"0_1v95znly","0903","78","213.467","2.7367564","79","0.9873","0.94551282"
"0_kqmwcuqe","keynote_007","78","448.901","5.7551410","104","0.7500","0.40705128"
"0_7ic4rooq","Thinking with Data","78","699.829","8.9721667","441","0.1769","0.16666667"
"0_yxag5em6","Video Lesson 2: The Basic Shape Tools","78","841.042","10.7825897","79","0.9873","0.47435897"
"0_54vd17lq","0104","78","304.886","3.9087949","95","0.8211","0.64743590"
"0_rdh5anzl","0405","78","363.808","4.6642051","82","0.9512","0.74038462"
"0_v0ejbpk8","0408","78","446.514","5.7245385","83","0.9398","0.63141026"
"0_9cwpn41u","0104","78","229.164","2.9380000","80","0.9750","0.82051282"
"0_b7qdg4gi","01_messaging_design_considerations___revised_v2","78","595.900","7.6397436","102","0.7647","0.38141026"
"0_yyvf6rkr","0103","78","341.679","4.3805000","93","0.8387","0.65705128"
"0_10kqkzhe","10","78","390.516","5.0066154","81","0.9630","0.78205128"
"0_xpekpssk","0101","78","74.963","0.9610641","290","0.2690","0.68269231"
"0_8t8fnk6z","0205","78","107.682","1.3805385","79","0.9873","0.91025641"
"0_i7wtc5w0","Lab - Installing Hadoop From CDH With Cloudera Manager - Part 1","77","456.025","5.9224026","74","1.0405","0.56168831"
"0_hnpynbg6","0217","77","230.436","2.9926753","80","0.9625","0.86038961"
"0_5zh7z6ro","03_template_method","77","580.863","7.5436753","96","0.8021","0.47727273"
"0_kjy11ohm","k10_rana_el_kaliouby","77","471.947","6.1291818","99","0.7778","0.57467532"
"0_9vm8xwyy","ratpackwebframework","77","1495.816","19.4261818","480","0.1604","0.34090909"
"0_crzh2f1o","0102","77","249.714","3.2430390","84","0.9167","0.58766234"
"0_azmms6xx","03_talking_my_way_into_design___rev","77","585.847","7.6084026","104","0.7404","0.39285714"
"0_abegooge","0201","77","371.822","4.8288571","89","0.8652","0.59740260"
"0_ybmdjnx9","06_the_distributed_file_system__hdfs_","77","537.978","6.9867273","79","0.9747","0.62012987"
"0_qefyrg3y","12","77","425.505","5.5260390","80","0.9625","0.73376623"
"0_8q6snfdq","0103","77","295.475","3.8373377","90","0.8556","0.72402597"
"0_cjg72gmb","04_data_ingest","76","740.591","9.7446184","77","0.9870","0.61184211"
"0_22y52vl0","0203","76","349.033","4.5925395","79","0.9620","0.69407895"
"0_hkjz7i27","video1_2","76","128.593","1.6920132","79","0.9620","0.66776316"
"0_5geruj7e","0101","76","216.121","2.8436974","242","0.3140","0.64144737"
"0_xa9ni062","Exercise 1","76","289.310","3.8067105","76","1.0000","0.63157895"
"0_ved4qdyc","how_to_access_your_working_files","76","88.061","1.1586974","83","0.9157","0.74671053"
"0_07osb47m","07_troubleshooting_kafka___rev","76","906.599","11.9289342","77","0.9870","0.40460526"
"0_c3g0ly1i","0302","76","161.544","2.1255789","77","0.9870","0.89802632"
"0_5skgs6r3","Configuring Apache","76","445.729","5.8648553","100","0.7600","0.57565789"
"0_sftf8ejx","08","76","270.930","3.5648684","80","0.9500","0.89473684"
"0_sunxuvwe","0203","76","401.724","5.2858421","76","1.0000","0.61513158"
"0_k18p2x8q","Writing Hypotheses","75","433.322","5.7776267","81","0.9259","0.55333333"
"0_t2bm3qub","0102","75","191.844","2.5579200","82","0.9146","0.79333333"
"0_f4mgpgnu","0304","75","283.454","3.7793867","78","0.9615","0.81333333"
"0_fg9lr1w7","Module 0703: Build Your First Animation","75","159.964","2.1328533","74","1.0135","0.87666667"
"0_drp7q1jh","0301","75","345.120","4.6016000","82","0.9146","0.59333333"
"0_8mmp3xyh","SOA Fundamentals","75","1054.928","14.0657067","76","0.9868","0.48333333"
"0_ymjbz0ed","09","74","1057.417","14.2894189","76","0.9737","0.69932432"
"0_q8a4zv3e","23_user_defined_types_types_and_the_type_keyword","74","562.571","7.6023108","75","0.9867","0.70945946"
"0_k0p6t8z0","Web Services and Messaging","74","1285.675","17.3739865","75","0.9867","0.55067568"
"0_17dmu49m","0401","74","293.124","3.9611351","74","1.0000","0.76013514"
"0_z1c88n2l","09_group_observations___rev","74","761.908","10.2960541","74","1.0000","0.59121622"
"0_viu0fjdj","14_built_in_types_byte_slices_v02","74","432.996","5.8512973","75","0.9867","0.77027027"
"0_j539v13u","0306","74","131.667","1.7792838","74","1.0000","0.81418919"
"0_8jbxhp0n","Outcomes and Features","74","652.497","8.8175270","73","1.0137","0.61486486"
"0_0k4hrmjv","What To Expect From This Course","74","110.214","1.4893784","294","0.2517","0.65540541"
"0_g6gh3iq4","0206","74","123.164","1.6643784","77","0.9610","0.91554054"
"0_aaunyrog","0204","73","94.210","1.2905479","77","0.9481","0.76369863"
"0_hdzpuejj","0101","73","212.128","2.9058630","201","0.3632","0.58904110"
"0_qc99b3qs","0103","73","87.134","1.1936164","79","0.9241","0.86301370"
"0_42266yqd","2","73","533.311","7.3056301","181","0.4033","0.51712329"
"0_oni73hez","0201","73","216.542","2.9663288","76","0.9605","0.62671233"
"0_8cc6dq6x","0302","73","297.830","4.0798630","75","0.9733","0.80136986"
"0_janyf478","video1_1","73","154.884","2.1216986","105","0.6952","0.71917808"
"0_nr5ign36","A Quick Introduction to HTML5","73","61.889","0.8477945","72","1.0139","0.78767123"
"0_3pe8x8vp","08_functions_overview_defining_a_function_and_calling_a_function___rev","73","717.640","9.8306849","73","1.0000","0.63698630"
"0_xjhzz7j6","Three Stage Thinking, The Git File Workflow and Speed","73","1964.331","26.9086438","78","0.9359","0.48630137"
"0_rooqkcqd","0101","73","118.442","1.6224932","138","0.5290","0.70890411"
"0_qxsaezrd","Introduction","73","371.228","5.0853151","184","0.3967","0.50000000"
"0_pbhb2j33","018_arrays_and_collections_part_01_javas_arrays","73","1105.143","15.1389452","78","0.9359","0.47945205"
"0_bdyo1mj9","1002","72","216.340","3.0047222","77","0.9351","0.88541667"
"0_aqr1u9o6","05a_jumping_into_jsx___revised","72","627.139","8.7102639","74","0.9730","0.63194444"
"0_9yx8xd6t","0102","72","159.975","2.2218750","77","0.9351","0.82291667"
"0_6zlnsnmi","Welcome","72","71.653","0.9951806","360","0.2000","0.64930556"
"0_0h4q6vnw","00_introduction","72","212.968","2.9578889","252","0.2857","0.54513889"
"0_pr6ehw6b","segment_3__the_ten_steps","72","158.752","2.2048889","146","0.4932","0.63194444"
"0_xu66j7a5","0101","72","71.400","0.9916667","180","0.4000","0.66319444"
"0_vc9ypqly","0102","72","166.840","2.3172222","77","0.9351","0.86111111"
"0_asorh4rp","video1_1","72","211.024","2.9308889","162","0.4444","0.46527778"
"0_vpadb6lg","video1_2","72","156.465","2.1731250","81","0.8889","0.70486111"
"0_h89yvh16","Operable Service - Mike Fiedler","72","253.699","3.5235972","250","0.2880","0.44097222"
"0_k3l1xdz0","007_design_and_data","72","42.294","0.5874167","163","0.4417","0.69097222"
"0_14847b9l","Installing The JDK And Eclipse For Windows","72","403.501","5.6041806","82","0.8780","0.58680556"
"0_8nznfi2l","Installing XAMPP On Windows","72","305.651","4.2451528","72","1.0000","0.63194444"
"0_0jsnjqs7","0104","71","104.259","1.4684366","70","1.0143","0.66549296"
"0_ygcx8vi4","07_distributed_transactions___revised","71","764.725","10.7707746","72","0.9861","0.64084507"
"0_s8qnl6rx","0103","71","273.006","3.8451549","75","0.9467","0.63380282"
"0_9334x392","What We Will Cover","71","87.075","1.2264085","1493","0.0476","0.45422535"
"0_saoaiokm","0104","71","255.278","3.5954648","78","0.9103","0.72887324"
"0_h4rcg1dp","0101","71","49.739","0.7005493","246","0.2886","0.73239437"
"0_hkch2e4e","0105","71","191.634","2.6990704","72","0.9861","0.66901408"
"0_nlvpaap3","0104","71","169.155","2.3824648","79","0.8987","0.71830986"
"0_ox64zw9s","0202","71","307.204","4.3268169","76","0.9342","0.64084507"
"0_59o88r7c","video1_1","71","163.192","2.2984789","193","0.3679","0.51408451"
"0_oqj3la43","Enterprise Architecture Concepts and Fundamentals","71","802.454","11.3021690","75","0.9467","0.63732394"
"0_n743vo3g","0303","71","512.013","7.2114507","78","0.9103","0.73943662"
"0_iaoz9kn2","0207","71","248.916","3.5058592","72","0.9861","0.80281690"
"0_782ds36t","07","70","598.113","8.5444714","73","0.9589","0.80357143"
"0_zkgylgin","1003","70","220.873","3.1553286","73","0.9589","0.92142857"
"0_p7hcck4e","24_user_defined_types_interfaces","70","419.425","5.9917857","70","1.0000","0.68928571"
"0_vbcpyj92","video1_1","70","104.088","1.4869714","110","0.6364","0.47500000"
"0_rbkdcew7","how_to_access_your_working_files","70","96.860","1.3837143","72","0.9722","0.80000000"
"0_meaj9sec","0207","70","321.589","4.5941286","72","0.9722","0.90357143"
"0_bajsogzw","Shell Basics - Ryan Frantz","70","658.230","9.4032857","217","0.3226","0.18571429"
"0_s0z7ic0q","04_introduction_to_templates_revised","70","344.647","4.9235286","70","1.0000","0.75714286"
"0_sgnlym8s","0302","70","97.146","1.3878000","71","0.9859","0.81428571"
"0_5ncrvqps","16","69","853.208","12.3653333","71","0.9718","0.58695652"
"0_khlv5yl4","1201","69","331.629","4.8062174","74","0.9324","0.74637681"
"0_ehn8mdao","how_to_access_your_working_files","69","70.706","1.0247246","73","0.9452","0.78623188"
"0_ypvjbken","06_4_tidy_data___rbind_and_cbind","69","182.534","2.6454203","70","0.9857","0.78260870"
"0_0dmxyamy","k01_mike_olson","69","289.114","4.1900580","1210","0.0570","0.30072464"
"0_ise4pvci","0202","69","456.630","6.6178261","73","0.9452","0.71376812"
"0_iomx21dj","02_what_is_a_pattern","69","732.632","10.6178551","78","0.8846","0.36594203"
"0_op1fznmy","0410","69","175.915","2.5494928","72","0.9583","0.60144928"
"0_8rlab9z7","0305","69","84.347","1.2224203","70","0.9857","0.85869565"
"0_82x5t4oa","06_variables__working_with_number_expressions___rev","69","359.557","5.2109710","72","0.9583","0.75000000"
"0_mdd5u408","0102","69","184.909","2.6798406","73","0.9452","0.72101449"
"0_4ga2dyy8","Matrices","69","375.045","5.4354348","69","1.0000","0.79347826"
"0_0brf1f6v","Cloning Your First Repository With SourceTree","68","182.036","2.6770000","68","1.0000","0.70955882"
"0_8zjqt7xd","08","68","614.645","9.0388971","70","0.9714","0.82352941"
"0_hgfwokc1","10_hadoop___revised","68","823.798","12.1146765","72","0.9444","0.52941176"
"0_3o928tsm","04_a_whole_widget_copy_01","68","304.681","4.4806029","73","0.9315","0.69485294"
"0_8oga5w36","07_5_transforming_data___grouping_data","68","464.855","6.8361029","69","0.9855","0.76470588"
"0_3jr5hchz","1305","68","105.669","1.5539559","70","0.9714","0.80147059"
"0_qu7kiiux","video1_1","68","153.574","2.2584412","97","0.7010","0.69485294"
"0_5woxn15h","0301","68","280.938","4.1314412","71","0.9577","0.80514706"
"0_z9adqbei","Continuous Delivery Part 2","68","1281.800","18.8500000","67","1.0149","0.38235294"
"0_55nxiulu","Normalization - Preliminaries","68","474.664","6.9803529","90","0.7556","0.41176471"
"0_obfi7vof","0201","68","396.049","5.8242500","84","0.8095","0.64705882"
"0_li8g1ryc","08_summarize_observations_v2","68","416.788","6.1292353","68","1.0000","0.70588235"
"0_qommf654","0105","68","97.484","1.4335882","71","0.9577","0.86397059"
"0_92nqse74","0104","68","157.382","2.3144412","73","0.9315","0.86764706"
"0_mj9a89fx","0201","68","146.927","2.1606912","72","0.9444","0.62132353"
"0_8gpuctdz","What Is Forensics?","68","147.338","2.1667353","196","0.3469","0.52205882"
"0_lke6o072","011_java_ecosystem_part_01_lifecycle_of_java_code","68","299.366","4.4024412","69","0.9855","0.54044118"
"0_q15aes1b","09","68","108.879","1.6011618","72","0.9444","0.79779412"
"0_yuf1h21y","0102","68","157.255","2.3125735","75","0.9067","0.54411765"
"0_e0xhkut0","05_data_processing_engines_part_01","67","577.507","8.6195075","67","1.0000","0.54104478"
"0_hqm926y3","keynote_006","67","408.789","6.1013284","79","0.8481","0.35074627"
"0_z3k4av81","Writing Your First Java Class","67","221.667","3.3084627","66","1.0152","0.60820896"
"0_2z34mvt6","0102","67","124.400","1.8567164","74","0.9054","0.62686567"
"0_2jk5oq5e","04","67","381.535","5.6945522","68","0.9853","0.72388060"
"0_qb1di74g","0501","67","116.714","1.7420000","68","0.9853","0.76865672"
"0_b7desimd","Choosing and Comparing Architectures","67","1085.285","16.1982836","69","0.9710","0.63059701"
"0_94ztfurv","0306","67","155.285","2.3176866","67","1.0000","0.63805970"
"0_4sa4v0gh","0304","67","174.218","2.6002687","67","1.0000","0.93283582"
"0_xjujk7f9","0303","67","92.674","1.3831940","67","1.0000","0.89925373"
"0_30lid982","0106","67","440.789","6.5789403","68","0.9853","0.79104478"
"0_zp9x6s1s","0101","67","140.117","2.0912985","221","0.3032","0.67164179"
"0_0qlrxgt3","Tools We Will Need","67","289.850","4.3261194","70","0.9571","0.69776119"
"0_rp489tcr","02_naming","67","824.362","12.3039104","81","0.8272","0.31343284"
"0_etdxfhfk","0102","67","163.800","2.4447761","72","0.9306","0.63059701"
"0_g4zvizh2","Understanding The OSI Model - Part 2","67","289.035","4.3139552","78","0.8590","0.77985075"
"0_fvi7lg4n","0204","67","149.614","2.2330448","68","0.9853","0.94029851"
"0_nqoil21n","jk_06","67","235.965","3.5218657","77","0.8701","0.75746269"
"0_cb8cvsq6","06_cap_theorem___revised","66","501.742","7.6021515","68","0.9706","0.61742424"
"0_rr4p1waj","Estimation","66","1312.168","19.8813333","81","0.8148","0.34848485"
"0_rrcnqvl2","0101","66","109.250","1.6553030","86","0.7674","0.52272727"
"0_cnp633uy","Installing Cloudera Quickstart VM","66","458.552","6.9477576","69","0.9565","0.63257576"
"0_bbwimdlg","keynote_008","66","472.394","7.1574848","74","0.8919","0.47348485"
"0_wk0yzqe5","Anatomy Of A Java Program","66","178.828","2.7095152","75","0.8800","0.74242424"
"0_60i7q07w","Module 0105: Karma, Jasmine and a Hello World Test","66","210.182","3.1845758","67","0.9851","0.71212121"
"0_11itpca6","17_using_flask_sqlalchemy","66","588.504","8.9167273","68","0.9706","0.53030303"
"0_a332rtoh","video1_1","66","146.457","2.2190455","105","0.6286","0.78787879"
"0_xecaicoh","0304","66","234.874","3.5586970","66","1.0000","0.78787879"
"0_yzziiwjr","0204","66","243.918","3.6957273","71","0.9296","0.73863636"
"0_gf6gr2gn","0101","66","62.650","0.9492424","123","0.5366","0.67803030"
"0_c643jed0","0202","66","374.725","5.6776515","73","0.9041","0.58333333"
"0_5ca3ns4f","0302_basic_go_web_apps","66","509.725","7.7231061","76","0.8684","0.54545455"
